,LotArea,OverallQual,YearBuilt,YearRemodAdd,BsmtFinSF1,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice,TotalSF
844,9000,8,2007,2007,64.0,1184.0,2610,2,1,4,11,1,2.0,550.0,208,364,5.482127213286369,2610
845,8834,9,2004,2005,1170.0,1462.0,2224,2,1,4,10,1,3.0,738.0,184,0,5.54406928518988,2224
846,11782,5,1961,1995,899.0,1109.0,1155,1,0,3,6,0,2.0,576.0,192,0,5.170264649807219,1155
847,7000,5,1978,2005,646.0,864.0,864,1,0,3,6,0,1.0,336.0,0,0,5.135135833009676,864
848,7024,5,2005,2006,980.0,1090.0,1090,1,1,2,5,0,2.0,450.0,0,49,5.195902418607315,1090
849,13758,7,1990,1991,902.0,1156.0,1717,2,1,3,7,1,2.0,400.0,168,36,5.273003588294798,1717
850,9636,6,1992,1993,0.0,808.0,1593,2,1,3,7,1,2.0,389.0,342,40,5.250422442158681,1593
851,6204,4,1912,1950,0.0,795.0,2230,1,0,5,10,0,1.0,440.0,0,188,5.073722015262995,1749
852,7150,5,1967,1967,432.0,892.0,892,1,0,3,5,0,1.0,288.0,0,0,5.000004342923105,892
853,5119,9,1999,2000,1238.0,1698.0,1709,2,0,2,5,1,2.0,506.0,97,65,5.517065193926016,1709
854,8393,5,1959,2005,528.0,1626.0,1712,2,0,4,8,0,2.0,588.0,272,54,5.161370997359005,1712
855,16466,5,1955,1955,0.0,816.0,1393,1,1,3,8,0,1.0,300.0,121,0,5.131942500323925,1393
856,15865,8,1970,1970,351.0,2217.0,2217,2,0,4,8,1,2.0,621.0,81,207,5.428136414527564,2217
857,12160,6,1953,1953,1024.0,1505.0,1505,1,0,2,6,1,2.0,505.0,0,0,5.174644097630545,1505
858,8064,5,1949,2006,0.0,672.0,924,1,0,3,6,1,2.0,576.0,0,0,5.089555416594469,924
859,11184,6,1978,1978,226.0,918.0,1683,2,1,3,7,1,2.0,440.0,243,0,5.236791617051166,1683
860,8414,6,1963,2003,663.0,1059.0,1068,1,0,3,6,0,1.0,264.0,192,0,5.188931294719277,1068
861,13284,5,1954,1954,1064.0,1383.0,1383,1,0,3,6,1,1.0,354.0,511,116,5.217486576293699,1383
862,7018,5,1979,1979,0.0,0.0,1535,2,0,4,8,0,2.0,400.0,0,0,5.075032072074733,1535
863,7056,6,1963,1963,400.0,780.0,1796,1,1,4,8,1,2.0,483.0,0,50,5.146131137770602,1796
864,8765,4,1936,1950,285.0,951.0,951,1,0,2,6,0,1.0,327.0,0,28,5.0273536856380705,951
865,7018,5,1979,1979,0.0,0.0,2240,2,0,6,12,0,2.0,528.0,154,0,5.155196311870457,2240
866,12919,9,2009,2010,2188.0,2330.0,2364,2,1,2,11,2,3.0,820.0,0,67,5.7865086603335545,2364
867,6993,5,1961,1994,465.0,912.0,1236,1,0,3,6,1,1.0,288.0,0,0,5.1303369854792535,1236
868,7340,4,1971,1971,322.0,858.0,858,1,0,2,4,0,1.0,684.0,0,0,5.041396633271932,858
869,8712,5,1957,2000,860.0,992.0,1306,1,0,2,5,0,1.0,756.0,0,0,5.184694269334348,1306
870,7875,7,2003,2003,0.0,783.0,1509,2,1,3,8,1,2.0,393.0,0,75,5.2552749178437255,1509
871,14859,7,2006,2006,0.0,1670.0,1670,2,0,3,7,1,3.0,690.0,144,60,5.380213051268178,1670
872,6173,5,1967,1967,599.0,876.0,902,1,0,3,6,0,1.0,288.0,0,0,5.09864718631707,902
873,9920,5,1954,1954,354.0,1056.0,1063,1,0,3,6,0,1.0,280.0,0,0,5.1072133625602545,1063
874,13501,8,2006,2006,63.0,1623.0,1636,2,0,3,8,1,3.0,865.0,0,60,5.406541883546231,1636
875,11500,7,1936,1987,223.0,1017.0,2057,1,1,3,6,1,1.0,180.0,0,0,5.397941745846491,2057
876,8885,5,1983,1983,301.0,864.0,902,1,0,2,5,0,2.0,484.0,164,0,5.117274610868163,902
877,12589,6,2005,2005,0.0,742.0,1484,2,1,3,8,1,2.0,390.0,36,24,5.240551744220726,1484
878,11600,5,1960,1960,443.0,1105.0,2274,2,0,5,12,0,2.0,480.0,0,0,5.188368740665058,2274
879,9286,5,1977,1989,196.0,1268.0,1268,1,1,3,5,0,1.0,252.0,173,0,5.156854927501849,1268
880,6120,5,1925,1950,489.0,768.0,1015,1,0,3,6,0,1.0,450.0,0,0,4.944487607286695,1015
881,6270,5,1949,1950,284.0,1001.0,2002,2,0,4,8,0,3.0,871.0,0,0,5.161370997359005,2002
882,3000,6,2009,2009,294.0,612.0,1224,2,1,2,4,0,2.0,528.0,0,234,5.239884818835269,1224
883,2001,4,1970,1970,0.0,546.0,1092,1,1,3,6,0,1.0,286.0,0,0,4.8750670539461884,1092
884,9000,2,1949,1950,50.0,480.0,480,0,0,1,4,0,1.0,308.0,0,0,4.54792231581758,480
885,17140,4,1956,1956,1059.0,1134.0,1229,1,0,3,6,0,1.0,284.0,0,0,5.1303369854792535,1229
886,13125,7,1991,1991,48.0,1104.0,2127,2,1,4,8,1,3.0,833.0,72,192,5.3765787818194095,2127
887,11029,6,1958,2002,528.0,1184.0,1414,1,0,3,6,1,2.0,601.0,0,51,5.246747170308836,1414
888,8462,6,1994,1994,814.0,928.0,1721,2,1,3,7,0,2.0,471.0,300,87,5.303198218084178,1721
889,8777,5,1900,2003,1084.0,1272.0,2200,2,2,4,9,0,0.0,0.0,0,70,5.164058268541797,2200
890,10237,6,2005,2006,28.0,1316.0,1316,2,0,3,6,1,2.0,397.0,100,0,5.230425928708833,1316
891,8012,6,1993,1994,165.0,1604.0,1617,2,0,2,5,1,2.0,533.0,0,69,5.2855595592324205,1617
892,10240,6,1980,1980,625.0,1686.0,1686,2,0,3,7,1,2.0,612.0,384,131,5.317020194028523,1686
893,15611,5,1977,1977,767.0,1126.0,1126,2,0,3,6,0,2.0,540.0,180,0,5.243040530361958,1126
894,11999,8,2003,2004,0.0,1181.0,2374,2,1,4,10,1,3.0,656.0,104,100,5.4548463838461245,2374
895,9900,7,1968,1968,552.0,832.0,1978,2,1,4,9,1,2.0,486.0,0,43,5.245515135389423,1978
896,11838,8,2001,2001,0.0,1753.0,1788,2,0,3,7,1,2.0,522.0,202,151,5.373832981410252,1788
897,13006,7,1997,1997,0.0,964.0,2236,2,1,4,8,1,2.0,642.0,0,0,5.346354930727682,2236
898,8925,8,2007,2007,16.0,1466.0,1466,2,0,3,7,0,3.0,610.0,100,18,5.303198218084178,1466
899,9100,5,1965,1965,338.0,925.0,925,1,0,2,5,0,1.0,429.0,0,0,5.070041562715277,925
900,11670,9,2006,2006,0.0,1905.0,1905,2,0,3,8,1,3.0,788.0,0,191,5.5051513354880415,1905
901,8487,7,2004,2004,20.0,1500.0,1500,2,0,3,6,0,2.0,570.0,192,36,5.278755886707245,1500
902,5825,4,1926,1953,0.0,600.0,747,1,0,1,5,0,2.0,528.0,0,0,4.902552214755345,747
903,10083,7,2003,2003,833.0,1176.0,1200,2,0,2,5,0,2.0,555.0,0,41,5.266939259960187,1200
904,9675,7,2005,2005,341.0,1113.0,1971,2,1,3,8,1,2.0,689.0,0,48,5.403122237751405,1971
905,8760,7,2006,2006,464.0,1391.0,1962,2,1,3,7,0,3.0,868.0,0,90,5.3798491787628295,1962
906,12640,6,1976,1976,936.0,1728.0,1728,2,0,4,8,0,2.0,574.0,40,0,5.178692117794429,1728
907,8755,7,1999,1999,772.0,992.0,2060,2,1,3,8,1,2.0,390.0,0,0,5.3304158027579165,2060
908,7711,4,1977,1977,1440.0,1440.0,1440,2,0,4,8,0,0.0,0.0,321,0,5.176094154342576,1440
909,14375,6,1958,1958,111.0,819.0,1344,1,0,3,7,1,2.0,525.0,0,118,5.138305856660119,1344
910,8820,5,1890,1996,1088.0,1088.0,1869,1,0,2,7,0,2.0,456.0,48,0,5.096565915497782,1749
911,8163,5,1959,1959,748.0,1144.0,1144,1,0,3,6,1,1.0,796.0,86,0,5.155339074478792,1144
912,14536,8,2002,2003,1300.0,1616.0,1629,2,0,3,9,1,3.0,808.0,0,252,5.431365372654089,1629
913,14006,7,2002,2002,0.0,936.0,1776,2,1,3,7,1,2.0,474.0,144,96,5.28443298991389,1776
914,9360,6,1972,2006,982.0,1161.0,1381,1,1,3,5,1,2.0,676.0,0,0,5.295569298916314,1381
915,7200,5,1950,2002,398.0,864.0,864,1,0,3,5,0,2.0,720.0,194,0,5.1105930769100905,864
916,7800,5,1965,1965,641.0,828.0,965,1,0,3,6,0,1.0,300.0,421,0,5.078822805222876,965
917,7200,5,1972,2003,660.0,768.0,768,1,0,2,5,0,1.0,396.0,192,0,5.1267838204239595,768
918,11075,5,1969,1969,562.0,784.0,1968,2,1,4,7,1,2.0,530.0,305,189,5.235530971868127,1968
919,9400,6,1975,1975,945.0,945.0,980,2,0,4,4,0,0.0,0.0,0,0,5.105513590987847,980
920,7136,6,1946,1950,484.0,979.0,1958,2,0,4,8,0,2.0,492.0,0,0,5.161370997359005,1958
921,1300,6,1980,1980,285.0,561.0,1229,1,1,2,5,1,2.0,462.0,150,0,5.093425187522967,1229
922,7420,5,1962,1962,417.0,1057.0,1057,1,0,3,6,0,2.0,576.0,0,0,5.1205772213030984,1057
923,8450,7,2003,2003,699.0,1337.0,1337,2,0,3,6,0,2.0,531.0,0,39,5.267174075934409,1337
924,2572,7,1999,1999,604.0,696.0,1416,2,1,3,6,0,2.0,484.0,0,44,5.1903345000611365,1416
925,7207,5,1958,2008,696.0,858.0,858,1,0,2,4,0,0.0,0.0,117,0,5.066329653195669,858
926,12227,6,1977,1995,896.0,1330.0,2872,2,1,4,11,1,2.0,619.0,550,282,5.434570500702153,2872
927,2308,6,1976,1976,556.0,804.0,1548,2,1,3,7,1,2.0,440.0,48,0,5.1903345000611365,1548
928,11923,9,2007,2007,0.0,1800.0,1800,2,0,2,7,0,2.0,702.0,288,136,5.37839971807606,1800
929,11316,7,2002,2003,624.0,817.0,1894,2,1,4,8,1,2.0,510.0,0,40,5.332238436401036,1894
930,10237,6,2005,2007,0.0,783.0,1484,2,1,3,8,1,2.0,393.0,0,72,5.252612768142935,1484
931,9600,5,1940,1950,428.0,728.0,1308,1,1,2,7,2,1.0,256.0,0,70,5.204122696987954,1308
932,7390,5,1955,1955,902.0,1098.0,1098,1,0,3,6,0,1.0,260.0,0,0,5.1303369854792535,1098
933,5925,3,1910,1950,0.0,600.0,968,1,0,2,6,0,0.0,0.0,0,0,4.578650668774207,968
934,10382,6,1958,1958,513.0,588.0,1095,1,0,2,6,0,1.0,264.0,0,0,5.146131137770602,1095
935,10800,4,1949,1950,0.0,720.0,1192,1,1,4,6,0,0.0,0.0,0,0,5.1303369854792535,1192
936,2268,7,2003,2004,567.0,764.0,1626,2,0,2,6,0,2.0,474.0,0,27,5.238048613494268,1626
937,7892,6,1979,1979,0.0,918.0,918,2,0,2,5,1,1.0,264.0,28,0,4.9978274454924545,918
938,11639,7,2007,2008,0.0,1428.0,1428,2,0,3,6,0,2.0,480.0,0,120,5.260073774211937,1428
939,11414,7,1910,1993,0.0,728.0,2019,1,0,3,8,0,2.0,532.0,509,135,5.224017404168001,2019
940,2651,7,2000,2000,641.0,673.0,1382,2,1,3,6,0,2.0,490.0,153,50,5.217486576293699,1382
941,5900,4,1923,1958,0.0,440.0,869,1,0,2,4,0,0.0,0.0,0,0,4.931971194166093,869
942,4274,7,2006,2007,1106.0,1241.0,1241,1,1,1,4,0,2.0,569.0,0,116,5.300814966671371,1241
943,9450,4,1954,1954,552.0,894.0,894,1,0,3,5,0,2.0,400.0,0,0,5.041396633271932,894
944,8816,5,1963,1963,651.0,1121.0,1121,1,0,3,5,0,2.0,480.0,0,80,5.14301792466359,1121
945,12122,7,1961,2007,867.0,944.0,999,1,0,3,6,0,2.0,588.0,144,76,5.251397284419391,999
946,12203,8,1998,1999,854.0,1225.0,2612,2,1,4,8,1,3.0,676.0,250,0,5.526340569931022,2612
947,3182,7,2007,2007,0.0,1266.0,1266,2,0,2,6,1,2.0,388.0,100,16,5.203837599458203,1266
948,11250,8,2002,2002,0.0,1128.0,2290,2,1,4,9,1,2.0,779.0,0,0,5.408071983009629,2290
949,10125,5,1977,1977,0.0,0.0,1734,2,0,4,8,0,2.0,539.0,0,0,5.100373991885488,1734
950,10880,5,1950,1950,1040.0,1164.0,1164,1,0,3,5,0,1.0,240.0,0,48,5.096913487350014,1164
951,5310,6,1910,2003,0.0,485.0,1635,1,0,2,5,0,1.0,255.0,394,0,5.068189573648947,1635
952,10159,9,2009,2010,1646.0,1930.0,1940,2,1,3,8,1,3.0,606.0,168,95,5.596809243384474,1940
953,12046,6,1976,1976,156.0,848.0,2030,2,1,4,8,1,2.0,551.0,0,224,5.290036838507997,2030
954,8125,7,2006,2006,0.0,770.0,1576,2,1,3,6,0,2.0,614.0,0,50,5.294468430696515,1576
955,9452,8,1997,1998,1074.0,1396.0,2392,2,1,3,7,1,3.0,870.0,0,70,5.541580491917437,2392
956,17671,8,1882,1986,216.0,916.0,1742,1,1,4,8,1,2.0,424.0,0,169,5.225311866804371,1742
957,9760,6,1964,1993,536.0,822.0,1851,2,1,3,7,1,2.0,440.0,239,42,5.271843928960674,1851
958,8846,6,2005,2006,0.0,750.0,1500,2,1,3,6,0,2.0,564.0,0,35,5.240302079376106,1500
959,12456,10,2006,2007,1172.0,1700.0,1718,2,0,3,7,1,3.0,786.0,216,48,5.528275063963602,1718
960,4712,4,1946,1950,384.0,747.0,1230,1,1,3,5,0,1.0,305.0,0,57,5.084937146422704,1230
961,10659,5,1961,1961,915.0,1050.0,1050,1,0,3,6,0,1.0,368.0,0,319,5.135135833009676,1050
962,11717,6,1970,1970,0.0,1442.0,1442,2,0,2,6,1,2.0,615.0,371,0,5.267174075934409,1442
963,9786,3,1922,1950,0.0,1007.0,1077,1,0,3,6,1,1.0,210.0,0,100,4.9590461647617055,1077
964,6762,7,2006,2006,686.0,1187.0,1208,2,0,2,6,0,2.0,632.0,105,61,5.313869328589677,1208
965,10206,3,1952,1952,0.0,0.0,944,1,0,2,4,0,2.0,528.0,0,0,4.913819148625592,944
966,5400,5,1920,1950,0.0,691.0,691,1,0,2,4,0,1.0,216.0,0,20,4.9345035011500435,691
967,11957,8,2006,2006,24.0,1574.0,1574,2,0,3,7,1,3.0,824.0,144,104,5.365489856845839,1574
968,11500,5,1976,1976,0.0,1680.0,1680,2,0,4,8,0,2.0,528.0,0,0,5.136422481806677,1680
969,3182,7,2005,2006,16.0,1346.0,1504,2,0,1,7,1,2.0,457.0,156,0,5.257680974279584,1504
970,8385,5,1977,1977,595.0,985.0,985,2,0,3,6,0,1.0,328.0,210,0,5.175804530066647,985
971,12155,6,1970,1970,1237.0,1657.0,1657,2,0,3,7,1,2.0,484.0,0,0,5.213520413223545,1657
972,2217,4,1970,1970,273.0,546.0,1092,1,1,3,6,0,1.0,286.0,238,0,4.944487607286695,1092
973,12118,7,2004,2005,0.0,1710.0,1710,2,0,3,7,1,2.0,550.0,100,48,5.380213051268178,1710
974,6000,5,1926,1950,0.0,1008.0,1522,2,0,4,7,0,0.0,0.0,0,0,5.0086044295300844,1008
975,9825,5,1965,1965,0.0,0.0,1664,2,0,4,8,0,0.0,0.0,0,0,5.000004342923105,1664
976,10592,6,1923,1996,0.0,602.0,1502,1,1,3,7,2,1.0,180.0,96,0,5.217486576293699,1502
977,7200,5,1910,2006,247.0,1022.0,1022,1,0,2,4,0,1.0,280.0,0,30,4.929424035031084,1022
978,11664,6,1948,1950,336.0,1082.0,1082,1,0,2,5,1,1.0,240.0,0,130,5.076279898799018,1082
979,8400,8,2001,2001,643.0,810.0,1665,2,1,3,6,0,2.0,528.0,0,45,5.356027770380459,1665
980,11883,7,1996,1996,690.0,1504.0,1504,2,0,3,6,1,2.0,478.0,115,66,5.307498177289628,1504
981,5814,8,1984,1984,1036.0,1220.0,1360,1,0,1,4,1,2.0,565.0,63,0,5.273003588294798,1360
982,10784,7,1991,1992,0.0,384.0,1472,2,1,3,7,1,2.0,402.0,164,0,5.204122696987954,1472
983,3013,7,2005,2005,16.0,1362.0,1506,2,0,2,6,1,2.0,440.0,142,20,5.329379571479436,1506
984,7024,4,2005,2005,1024.0,1132.0,1132,1,1,2,5,0,2.0,451.0,252,64,5.245515135389423,1132
985,7406,7,2006,2006,684.0,1199.0,1220,2,0,2,6,0,2.0,632.0,105,54,5.2878039685558065,1220
986,9439,5,1930,1950,324.0,912.0,1248,1,0,2,6,0,1.0,160.0,0,0,4.939524244480526,1248
987,3182,7,2005,2006,16.0,1346.0,1504,2,0,2,7,1,2.0,437.0,156,20,5.281035641034874,1504
988,15498,8,1976,1976,1165.0,1565.0,2898,2,0,2,10,1,2.0,665.0,0,72,5.457883409952547,2898
989,7700,5,1972,1972,138.0,882.0,882,1,0,3,5,0,2.0,461.0,96,0,5.051156382825619,882
990,9300,5,1960,1960,697.0,1268.0,1264,1,0,3,6,2,2.0,461.0,0,0,5.224017404168001,1264
991,9520,8,2007,2008,1513.0,1638.0,1646,2,0,3,7,1,3.0,800.0,192,44,5.4669832191985925,1646
992,9492,5,1941,1950,368.0,768.0,1376,1,0,3,6,1,1.0,240.0,0,0,5.021193435188165,1376
993,1680,6,1972,1972,317.0,672.0,1218,1,1,3,7,0,1.0,264.0,0,28,5.071885687752241,1218
994,7082,5,1916,1995,0.0,686.0,1928,2,0,5,10,0,0.0,0.0,0,0,5.204122696987954,1928
995,15863,7,1920,1970,523.0,824.0,3082,2,1,5,12,2,2.0,672.0,136,63,5.294468430696515,2685
996,14541,8,1993,1993,1012.0,1338.0,2520,2,1,5,10,1,3.0,796.0,209,55,5.4913630947819545,2520
997,8125,7,2002,2002,986.0,1654.0,1654,2,0,3,6,0,3.0,900.0,0,136,5.361729724250366,1654
998,6305,5,1938,1950,0.0,920.0,954,1,0,2,5,1,1.0,240.0,0,0,5.078279148747717,954
999,11500,4,1957,1957,0.0,0.0,845,1,0,3,5,0,1.0,290.0,186,0,4.924284456203511,845
1000,12898,9,2007,2008,1022.0,1620.0,1620,2,0,2,6,1,3.0,912.0,228,0,5.499000740105648,1620
1001,9240,8,2001,2002,0.0,1055.0,2263,2,1,3,7,1,2.0,905.0,0,45,5.457883409952547,2263
1002,1533,4,1970,2008,0.0,546.0,1344,1,1,3,6,1,0.0,0.0,0,0,4.986776211505866,1344
1003,1477,4,1970,1970,509.0,630.0,630,1,0,1,3,0,1.0,286.0,0,0,4.903095415639038,630
1004,13125,5,1957,2000,168.0,1134.0,1803,2,0,3,8,1,2.0,484.0,0,0,5.1903345000611365,1803
1005,9130,6,1966,2000,400.0,800.0,1632,1,1,4,7,0,2.0,484.0,0,40,5.238048613494268,1632
1006,5381,6,2005,2005,900.0,1306.0,1306,2,0,1,5,1,2.0,624.0,170,63,5.2922582871389965,1306
1007,11839,7,1990,1990,1085.0,1475.0,2329,2,1,4,10,1,2.0,514.0,192,121,5.418766830834245,2329
1008,9600,8,1981,1981,1104.0,2524.0,2524,2,1,4,9,1,2.0,542.0,474,120,5.444046358125633,2524
1009,13680,3,1955,1955,0.0,0.0,1733,2,0,4,8,1,2.0,452.0,0,0,5.14488852926799,1733
1010,16056,9,2005,2006,240.0,1992.0,2868,3,1,4,11,1,3.0,716.0,214,108,5.745529157033814,2868
1011,9245,5,1994,1995,686.0,990.0,990,1,0,3,5,0,2.0,672.0,0,0,5.161370997359005,990
1012,11100,4,1946,2006,0.0,0.0,930,1,0,2,6,0,1.0,308.0,0,0,4.928912805578749,930
1013,8993,7,2007,2007,0.0,1302.0,1302,2,0,3,6,0,2.0,436.0,0,22,5.2467102600700315,1302
1014,11175,7,2007,2007,0.0,1316.0,1316,2,0,3,6,1,2.0,440.0,0,20,5.3013382353339935,1316
1015,9500,6,1964,1978,442.0,816.0,1977,1,1,4,9,1,2.0,540.0,0,52,5.217486576293699,1977
1016,8562,5,1957,2002,383.0,1216.0,1526,1,0,4,7,1,1.0,364.0,116,78,5.159870852580312,1526
1017,11367,8,2002,2002,932.0,1065.0,1989,2,1,3,7,1,2.0,586.0,199,60,5.406541883546231,1989
1018,11361,6,1976,1976,644.0,1193.0,1523,2,0,3,7,1,2.0,478.0,0,0,5.2552749178437255,1523
1019,7052,7,2005,2005,659.0,1364.0,1364,2,0,2,6,1,2.0,484.0,192,36,5.269164902226544,1364
1020,11308,9,2008,2008,936.0,1104.0,2184,2,1,3,10,1,3.0,836.0,0,102,5.525046103436349,2184
1021,11275,6,1932,1950,297.0,854.0,1991,1,1,3,7,1,2.0,432.0,0,0,5.342424654883547,1991
1022,4920,8,2001,2001,616.0,1338.0,1338,2,0,2,6,0,2.0,582.0,0,0,5.3293999135224706,1338
1023,18000,3,1935,1950,0.0,894.0,894,1,0,2,6,0,3.0,1248.0,0,20,4.908490380505824,894
1024,13600,5,1900,1950,0.0,662.0,2337,2,0,5,10,0,2.0,560.0,0,57,4.95424733490676,2337
1025,6000,6,1925,1980,397.0,1103.0,1103,1,0,2,5,1,2.0,440.0,166,120,5.04336620827015,1103
1026,11000,5,1966,1966,740.0,1154.0,1154,1,1,3,6,1,2.0,480.0,0,58,5.187523540921346,1154
1027,14000,7,1996,1997,1201.0,1306.0,2260,2,1,3,7,0,2.0,533.0,296,44,5.515875167778203,2260
1028,7837,6,1993,1994,0.0,799.0,1571,2,1,3,7,1,2.0,380.0,0,40,5.250422442158681,1571
1029,9760,6,1964,1964,674.0,780.0,1611,1,1,4,7,0,2.0,442.0,328,128,5.225053282756206,1611
1030,3964,6,1973,1973,837.0,942.0,2521,2,1,5,10,1,2.0,576.0,728,20,5.180128743678239,2521
1031,9600,5,1949,2003,220.0,845.0,893,1,0,2,4,0,2.0,576.0,0,0,5.1303369854792535,893
1032,10152,5,1956,1956,586.0,1048.0,1048,1,0,3,6,0,1.0,286.0,0,20,5.1303369854792535,1048
1033,11700,6,1968,1968,298.0,727.0,1556,1,1,4,8,0,2.0,441.0,0,0,5.187523540921346,1556
1034,7585,5,1948,1950,0.0,810.0,1456,1,0,4,7,1,1.0,280.0,0,0,4.9614258404282925,1456
1035,7950,6,1977,1977,535.0,690.0,1426,1,1,3,6,0,2.0,440.0,252,0,5.2027634102340805,1426
1036,8556,7,2006,2006,0.0,1240.0,1240,2,0,2,5,0,3.0,826.0,140,93,5.2878039685558065,1240
1037,13125,7,1940,1984,410.0,800.0,1740,1,1,3,6,2,1.0,240.0,0,0,5.341436503136193,1740
1038,10800,5,1936,1989,626.0,796.0,1466,2,0,3,7,1,2.0,566.0,436,21,5.230451476044183,1466
1039,15870,5,1969,1969,75.0,1096.0,1096,1,0,3,6,0,1.0,299.0,240,32,5.142392595030345,1096
1040,4435,6,2004,2004,662.0,848.0,848,1,0,1,3,1,2.0,420.0,140,0,5.192848900904615,848
1041,8775,5,1994,1994,495.0,990.0,990,1,0,3,5,0,1.0,299.0,0,64,5.100373991885488,990
1042,11040,6,1971,2004,656.0,1258.0,1258,2,0,3,5,0,2.0,528.0,55,0,5.161370997359005,1258
1043,7500,5,1963,1963,824.0,1040.0,1040,1,1,3,5,0,1.0,308.0,0,0,5.123854906326854,1040
1044,8749,7,2002,2002,0.0,1459.0,1459,2,0,3,6,1,2.0,527.0,192,39,5.283303490648086,1459
1045,8800,6,1964,1964,553.0,1251.0,1251,1,0,3,6,2,1.0,461.0,0,116,5.204122696987954,1251
1046,13031,6,1995,1996,592.0,691.0,1498,2,1,3,6,1,2.0,409.0,315,44,5.273003588294798,1498
1047,9069,6,1992,1992,747.0,936.0,996,1,0,2,5,0,2.0,564.0,120,0,5.167320289122358,996
1048,1974,4,1973,1973,334.0,546.0,1092,1,1,3,6,0,1.0,286.0,120,96,4.921691676583977,1092
1049,10574,8,2005,2006,0.0,1082.0,1953,2,1,3,9,1,3.0,1043.0,160,50,5.401402264168926,1953
1050,2522,7,2004,2004,0.0,970.0,1709,2,0,3,7,0,2.0,380.0,0,40,5.138305856660119,1709
1051,3316,8,2005,2005,1039.0,1247.0,1247,1,1,1,4,1,2.0,550.0,0,84,5.294468430696515,1247
1052,8544,3,1950,1950,0.0,0.0,1040,2,0,2,6,0,2.0,400.0,0,0,4.968020388828351,1040
1053,2160,7,1999,2000,510.0,600.0,1252,2,1,2,4,0,2.0,462.0,0,48,5.204122696987954,1252
1054,8400,6,1925,1950,423.0,1181.0,1694,2,0,4,7,1,2.0,576.0,342,0,5.135135833009676,1694
1055,9230,5,1965,1998,661.0,864.0,1200,1,1,1,6,0,2.0,884.0,0,64,5.164355830393989,1200
1056,5868,5,1956,2000,248.0,936.0,936,1,0,2,4,0,1.0,308.0,0,0,5.1105930769100905,936
1057,9317,6,2006,2006,24.0,1314.0,1314,2,0,3,6,1,2.0,440.0,0,22,5.246579818763591,1314
1058,6882,6,1914,2006,0.0,684.0,1355,1,1,3,7,0,0.0,0.0,136,0,5.103807140584084,1355
1059,3696,8,1986,1986,0.0,1074.0,1088,1,1,2,5,0,2.0,461.0,0,74,5.230451476044183,1088
1060,6000,4,1936,1950,672.0,672.0,1324,1,0,3,6,0,1.0,240.0,0,0,5.1072133625602545,1324
1061,11880,7,1978,1978,704.0,1271.0,1601,2,0,3,7,1,2.0,478.0,0,0,5.195902418607315,1601
1062,8400,2,1920,1950,290.0,290.0,438,1,0,1,3,0,1.0,246.0,0,0,4.77815848856469,438
1063,9758,5,1971,1971,412.0,950.0,950,1,0,3,5,0,1.0,280.0,0,0,5.077371539532398,950
1064,7000,5,1960,2002,588.0,1010.0,1134,1,0,2,6,0,1.0,254.0,0,16,5.1303369854792535,1134
1065,8910,6,1959,1959,655.0,655.0,1194,1,0,3,6,1,2.0,539.0,0,0,5.2027634102340805,1194
1066,2016,5,1970,1970,0.0,630.0,1302,2,1,3,6,0,2.0,440.0,0,0,5.025309962363198,1302
1067,12256,8,1994,1995,1032.0,1463.0,2622,2,1,3,9,2,2.0,712.0,186,32,5.511884697267532,2622
1068,10357,7,1990,1991,738.0,910.0,1442,2,0,3,6,1,2.0,719.0,0,244,5.255033577427124,1442
1069,8063,6,2000,2000,0.0,924.0,1690,2,1,3,7,1,2.0,463.0,100,48,5.257680974279584,1690
1070,11362,8,2004,2005,1039.0,1836.0,1836,2,0,3,7,1,3.0,862.0,125,185,5.447159582391171,1836
1071,8000,6,1995,1996,219.0,773.0,1658,2,1,3,8,1,2.0,431.0,224,84,5.274160159334567,1658
1072,10480,7,1976,1976,403.0,803.0,1964,2,1,4,8,1,2.0,483.0,0,69,5.311755979560255,1964
1073,7100,5,1957,1957,708.0,816.0,816,1,0,2,5,0,1.0,308.0,0,0,5.113612494358711,816
1074,8923,5,1953,2006,643.0,1008.0,1008,1,0,2,6,0,1.0,240.0,0,18,5.128725513281679,1008
1075,5400,5,1954,2000,415.0,833.0,833,1,0,2,4,0,1.0,326.0,0,0,5.068189573648947,833
1076,12085,8,2007,2007,1004.0,1734.0,1734,2,0,3,7,1,3.0,928.0,0,0,5.5024284856882035,1734
1077,7750,8,2002,2002,353.0,408.0,1419,2,1,3,7,1,2.0,527.0,120,0,5.265056147511633,1419
1078,9764,5,1967,2003,702.0,894.0,894,1,0,3,5,0,2.0,450.0,0,0,5.113946693020772,894
1079,13825,5,1958,1987,0.0,533.0,1601,1,0,3,6,0,1.0,300.0,280,34,5.146131137770602,1601
1080,7560,5,1959,1959,369.0,1040.0,1040,1,0,3,6,0,1.0,286.0,140,0,5.126134655525693,1040
1081,8263,6,1920,1950,0.0,1012.0,1012,1,0,2,6,1,1.0,308.0,0,22,5.073355370399129,1012
1082,10084,7,2005,2006,24.0,1552.0,1552,2,0,3,7,0,3.0,782.0,144,20,5.328177701332461,1552
